condition gender age occupation.1 occupation.2 occupation.3 occupation.4 occupation.5 occupation.6 economic.hardship marital.status.1 marital.status.2 marital.status.3 marital.status.4 white education.1 education.2 education.3 education.4            
0 0 43.12054825 0 0 0 1 0 0 3.670000076 0 0 0 1 1 0 1 0 0 3 3 3 2 4 4 4 4 5 3 5 3
0 0 37.75068665 1 0 0 0 0 0 2.670000076 0 1 0 0 1 1 0 0 0 5 5 5 5 5 5 1 1 1 1 1 1
1 0 43.04657364 0 0 0 0 1 0 3.329999924 0 0 0 1 0 1 0 0 0 3 3 4 4 3 5 1 1 1 1 1 1
1 0 39.39178085 0 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 3 5 3 4 3 3 1 1 1 1 1 1
1 0 32.16712189 0 0 0 0 0 0 2 0 1 0 0 1 1 0 0 0 3 3 4 3 3 3 1 1 1 1 1 1
0 1 25.35616493 0 0 0 1 0 0 3.329999924 0 0 0 0 0 0 1 0 0 3 3 4 3 2 4 1 2 1 1 1 1
1 1 53.10958862 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 1 5 5 5 5 5 5 1 1 1 2 1 1
0 0 41.76164246 0 0 0 0 0 1 3 0 0 0 0 1 0 0 0 1 3 4 5 5 4 5 4 3 5 4 4 3
1 0 37.27671051 0 0 0 0 1 0 2.329999924 0 0 0 0 1 0 0 1 0 3 2 1 2 3 2 1 1 1 1 1 1
1 1 44.76712418 0 1 0 0 0 0 3.329999924 0 0 0 0 0 0 1 0 0 5 5 5 5 5 5 1 1 1 1 1 1
1 1 24.97808266 0 0 0 0 0 0 5 0 0 0 1 0 0 1 0 0 5 4 4 5 5 5 5 5 5 5 5 5
0 0 33.69588852 0 0 0 1 0 0 4.670000076 0 1 0 0 1 0 1 0 0 4 4 5 5 4 5 4 4 3 4 4 3
0 1 52.1479454 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 3 4 4 3 4 4 3 3 4 4 3 4
1 1 40.96986389 0 0 0 1 0 0 2.670000076 0 0 0 1 1 1 0 0 0 3 4 4 4 4 4 1 1 1 1 1 2
1 0 32.24383545 0 0 1 0 0 0 2.329999924 0 0 0 1 1 0 0 1 0 4 3 5 3 4 5 1 1 1 1 1 1
1 1 29.27945137 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 4 5 5 5 5 5 1 1 1 1 1 1
1 1 33.41643906 0 0 0 0 0 1 3 0 0 0 1 1 0 0 0 1 4 5 5 5 5 5 4 5 5 4 4 4
0 0 37.65205383 0 0 0 0 1 0 4 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 2 2 1 1 1 2
1 1 20.64931488 0 1 0 0 0 0 2.329999924 0 0 0 1 0 1 0 0 0 4 5 4 5 5 5 1 1 1 1 1 1
1 1 39.09589005 0 0 0 0 1 0 2.329999924 0 1 0 0 0 0 0 1 0 2 2 4 3 3 3 1 1 1 1 1 1
1 1 45.64657593 1 0 0 0 0 0 3 0 1 0 0 1 0 0 1 0 5 5 5 5 5 5 1 2 1 1 1 1
0 0 21.66849327 0 0 0 0 1 0 2 0 0 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1
1 1 31.60273933 0 0 0 0 0 1 3.670000076 0 0 0 1 1 0 0 1 0 5 4 5 5 5 5 3 2 2 2 3 2
1 0 39.42739868 0 0 0 1 0 0 3.329999924 0 0 0 0 1 1 0 0 0 3 5 4 3 4 3 1 1 1 1 1 1
1 1 47.26849365 0 1 0 0 0 0 3.329999924 0 1 0 0 1 1 0 0 0 5 4 5 5 5 5 1 3 1 1 2 1
1 0 34.01917648 1 0 0 0 0 0 2.670000076 0 1 0 0 1 0 0 0 1 5 5 5 5 5 5 1 1 1 1 1 2
1 0 37.91506958 0 0 0 0 0 1 3.670000076 0 1 0 0 1 1 0 0 0 5 5 5 5 5 5 1 1 1 1 1 1
1 0 35.5369873 0 0 0 0 0 0 4 0 0 0 0 1 1 0 0 0 5 5 4 4 3 4 4 3 4 4 4 3
1 1 25.09315109 0 0 0 0 0 1 1.669999957 0 0 0 1 1 0 0 0 1 5 4 5 5 4 4 3 1 1 1 1 1
1 1 57.76986313 0 1 0 0 0 0 4.670000076 0 1 0 0 1 0 1 0 0 5 5 5 4 5 4 2 3 3 2 4 2
1 1 42.83561707 0 1 0 0 0 0 4.329999924 0 0 0 0 0 1 0 0 0 5 5 5 5 5 5 1 1 1 2 1 1
1 0 34.16438293 0 1 0 0 0 0 2.670000076 0 0 0 0 0 0 1 0 0 5 4 5 4 4 4 1 1 1 1 1 1
0 0 35.8767128 0 0 0 0 0 1 2 0 0 0 0 1 0 0 1 0 4 5 5 5 5 4 1 1 1 1 1 1
0 1 46.98356247 0 0 0 0 0 1 1.669999957 0 0 0 1 0 0 1 0 0 2 5 3 3 3 3 1 1 1 1 1 1
0 0 34.6356163 0 0 0 1 0 0 3.329999924 0 0 0 1 1 1 0 0 0 2 1 2 2 2 2 2 4 4 3 2 4
0 0 63.45205307 0 0 0 0 0 1 3 0 0 0 0 1 0 0 1 0 5 5 5 5 5 5 1 1 1 1 1 1
1 1 46.32876587 0 1 0 0 0 0 1.330000043 0 0 0 0 1 1 0 0 0 5 5 5 5 3 5 1 1 1 1 1 1
1 1 44.92054749 1 0 0 0 0 0 2.329999924 0 0 0 0 1 0 1 0 0 5 5 5 5 5 5 1 2 1 1 1 1
0 1 41.70410919 0 0 1 0 0 0 3.329999924 0 0 0 0 1 0 1 0 0 5 5 4 5 5 4 2 2 1 1 2 2
1 1 21.69589043 1 0 0 0 0 0 2 0 0 0 0 1 0 1 0 0 4 4 4 3 4 5 1 1 1 1 1 1
1 1 37.94520569 0 1 0 0 0 0 2.329999924 0 0 0 1 1 0 1 0 0 3 4 4 3 3 3 1 1 2 1 2 1
0 1 34.76164246 0 0 0 0 0 0 1.330000043 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 3 3 2 2 2 2
0 0 33.96986389 0 0 1 0 0 0 3.329999924 0 0 0 0 1 0 1 0 0 5 5 5 5 5 5 2 2 1 2 2 2
1 1 28.58904076 0 0 0 0 1 0 2 0 0 0 1 0 1 0 0 0 4 2 3 3 3 3 1 1 1 1 1 1
1 1 36.62739563 0 1 0 0 0 0 2.329999924 0 0 0 1 1 0 1 0 0 5 4 4 4 4 4 1 1 2 1 1 1
1 0 33.55342484 0 0 0 0 0 0 3 0 0 0 0 1 0 0 0 0 1 2 1 2 1 1 1 3 2 1 2 1
1 1 58.03835678 0 0 0 0 0 1 2.670000076 0 0 0 0 1 0 1 0 0 5 4 5 5 5 5 1 1 1 1 2 2
1 1 31.67397308 1 0 0 0 0 0 4 0 1 0 0 1 0 1 0 0 5 5 5 5 5 5 3 1 4 2 4 4
0 1 49.80548096 1 0 0 0 0 0 2.329999924 0 1 0 0 1 1 0 0 0 4 4 4 4 3 3 2 3 2 2 2 2
1 1 59.44657516 1 0 0 0 0 0 2 0 0 0 0 1 1 0 0 0 5 5 5 4 5 5 1 1 1 1 1 1
0 0 53.79452133 0 0 1 0 0 0 5 1 0 0 0 1 0 0 1 0 5 5 5 5 5 5 4 4 5 3 4 4
1 0 44.64383698 0 0 0 1 0 0 2.329999924 0 0 0 0 1 1 0 0 0 4 4 4 4 5 4 1 1 1 1 1 1
1 1 27.92876625 1 0 0 0 0 0 3 0 0 0 1 1 0 1 0 0 3 3 2 3 3 3 2 3 3 3 3 4
0 0 26.28219223 0 1 0 0 0 0 2.670000076 0 0 0 1 1 1 0 0 0 3 3 2 2 3 2 2 3 2 2 1 2
1 0 31.48219109 0 0 0 0 1 0 2.329999924 0 0 0 1 1 1 0 0 0 2 2 3 2 2 2 1 1 1 1 1 1
1 1 20.40274048 0 1 0 0 0 0 1.669999957 0 0 0 1 0 0 1 0 0 3 3 4 3 3 4 1 1 1 1 1 1
1 0 22.47397232 0 0 0 0 0 0 2 0 0 0 1 1 0 0 0 0 1 2 1 1 1 1 2 2 1 2 1 1
1 0 21.81095886 0 0 0 0 1 0 2 0 0 0 1 1 0 1 0 0 3 2 1 2 2 2 2 1 1 2 2 1
0 1 31.90684891 0 1 0 0 0 0 4.670000076 1 0 0 0 0 1 0 0 0 5 5 5 5 5 5 5 4 4 5 5 4
1 0 26.18082237 0 0 0 1 0 0 4.329999924 0 0 0 1 1 0 0 0 0 3 4 2 3 3 3 1 2 3 3 2 2
1 1 23.69862938 0 1 0 0 0 0 2.329999924 0 0 0 1 1 0 1 0 0 3 2 2 3 2 2 1 1 2 1 1 1
1 0 56.85479355 1 0 0 0 0 0 2.670000076 0 0 0 0 1 0 0 1 0 5 4 5 5 5 5 1 1 1 1 1 1
1 1 27.28767204 0 1 0 0 0 0 3 0 0 0 1 1 1 0 0 0 3 2 3 3 4 3 2 2 3 2 3 1
1 1 27.58082199 0 0 0 0 1 0 4.670000076 0 0 0 0 1 1 0 0 0 2 3 2 3 3 2 3 4 4 5 4 4
0 0 64.38082123 0 0 0 0 0 1 3 0 0 0 0 1 0 1 0 0 5 5 5 5 5 4 1 1 1 1 1 1
1 1 25.67671204 0 0 1 0 0 0 4.329999924 0 0 0 1 1 1 0 0 0 5 4 4 3 4 5 4 3 3 3 2 2
1 1 20.06301308 0 1 0 0 0 0 3.329999924 0 0 0 1 1 0 0 0 0 4 3 2 4 5 4 2 3 1 3 1 3
1 0 43.12054825 1 0 0 0 0 0 4 0 0 0 1 1 0 0 0 1 5 5 5 5 5 5 4 4 3 5 4 4
1 0 29.82739639 0 0 0 1 0 0 1.669999957 0 0 0 0 1 0 1 0 0 4 3 5 3 4 3 1 1 1 1 1 1
0 0 67.50411224 0 0 0 1 0 0 1.330000043 0 0 0 0 1 1 0 0 0 4 4 5 5 5 5 1 1 1 1 1 1
1 1 37.79178238 0 0 0 0 0 1 4.329999924 0 1 0 0 1 0 1 0 0 5 5 5 5 5 5 2 2 2 1 2 2
1 0 27.03835678 0 0 0 0 0 1 2.329999924 0 0 0 1 1 0 1 0 0 5 3 5 5 4 5 1 1 1 1 1 1
1 0 48.4137001 0 0 0 0 1 0 4.329999924 1 0 0 0 0 1 0 0 0 5 5 5 5 5 5 2 2 2 2 2 4
1 0 31.11780739 1 0 0 0 0 0 3.329999924 0 0 0 0 1 1 0 0 0 4 5 5 5 5 5 1 2 2 3 1 3
1 0 45.44109726 0 0 0 1 0 0 3 0 1 0 0 1 0 1 0 0 4 5 4 4 5 5 1 1 1 1 1 1
1 1 30.39451981 1 0 0 0 0 0 3.670000076 0 0 0 1 1 0 0 0 1 4 3 4 4 5 3 5 5 5 5 5 5
0 0 50.06301498 0 0 0 1 0 0 3.670000076 0 0 0 0 1 1 0 0 0 4 2 4 3 4 3 1 1 3 2 2 1
0 0 28.83013725 0 0 0 1 0 0 3.670000076 0 0 0 0 1 1 0 0 0 4 3 3 4 4 3 1 1 2 1 1 1
1 1 35.00273895 0 0 0 0 0 1 4.670000076 0 1 0 0 1 0 0 1 0 5 5 5 5 5 5 2 3 2 4 4 4
1 1 38.75616455 0 1 0 0 0 0 4.329999924 0 0 0 1 1 0 1 0 0 3 3 4 3 4 3 5 5 5 5 5 5
0 0 40.01369858 0 0 0 0 0 1 4 0 0 0 0 1 1 0 0 0 5 5 5 5 5 5 1 1 1 2 2 1
0 1 25.12876701 0 1 0 0 0 0 4.670000076 1 0 0 0 0 0 1 0 0 5 5 5 5 5 5 4 5 5 4 4 4
0 0 52.37260437 0 0 0 0 1 0 2.670000076 0 1 0 0 1 1 0 0 0 3 3 4 3 4 3 1 1 1 1 2 3
1 1 34.86575317 0 0 0 0 0 1 4 0 0 0 0 1 0 1 0 0 5 5 5 4 5 5 3 2 3 2 3 2
1 0 28.08767128 1 0 0 0 0 0 2 0 0 0 1 1 0 1 0 0 4 3 3 3 4 5 2 2 3 3 2 2
1 0 44.4931488 0 0 0 0 0 0 3.670000076 0 1 0 0 0 0 0 0 0 2 3 3 2 4 3 4 4 3 3 3 3
1 1 59.33424759 0 1 0 0 0 0 2.329999924 0 0 0 0 1 1 0 0 0 5 4 5 5 4 5 1 1 1 2 1 1
1 1 51.03287506 1 0 0 0 0 0 1.330000043 0 0 0 0 1 1 0 0 0 5 5 5 5 4 4 1 1 1 1 1 1
0 1 34.21917725 1 0 0 0 0 0 3 0 1 0 0 1 0 0 1 0 5 5 5 5 5 5 1 1 1 1 1 1
1 1 60.37534332 0 1 0 0 0 0 3.329999924 0 1 0 0 1 0 0 1 0 5 5 5 5 5 5 1 2 2 1 1 2
1 0 46.01643753 0 0 0 1 0 0 3 0 0 0 0 1 1 0 0 0 4 5 4 5 4 5 1 1 1 1 1 1
1 1 58.75068665 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 5 5 5 5 5 3 1 1 1 1 1 1
0 1 23.70685005 0 0 0 0 0 1 3.670000076 0 0 0 0 1 0 0 1 0 5 5 4 4 5 4 1 2 2 2 1 2
1 1 44.20547867 0 0 0 0 0 0 3.329999924 0 1 0 0 0 1 0 0 0 3 3 4 4 5 3 2 4 4 3 3 3
1 1 32.7780838 0 1 0 0 0 0 4.329999924 0 0 0 1 1 0 1 0 0 3 5 3 4 5 3 4 3 3 4 4 4
1 1 56.38356018 0 0 0 0 1 0 3.670000076 0 1 0 0 0 1 0 0 0 5 5 5 5 5 5 1 1 1 1 1 1
1 1 51.56712341 0 1 0 0 0 0 5 0 0 0 0 0 0 1 0 0 5 5 5 5 5 5 2 3 1 1 1 1
0 1 43.80273819 0 1 0 0 0 0 2.329999924 0 0 0 0 1 1 0 0 0 3 3 3 3 5 2 2 3 1 2 2 1
0 1 45.41643906 0 1 0 0 0 0 1.669999957 0 0 0 0 0 1 0 0 0 5 3 4 5 5 5 1 1 1 1 1 1
1 1 35.97260284 1 0 0 0 0 0 1.330000043 0 0 0 0 1 0 0 0 1 5 5 5 5 5 5 1 1 1 1 1 1
0 0 36.28219223 0 0 0 1 0 0 3.670000076 0 0 0 0 1 0 1 0 0 4 4 4 5 5 4 2 1 1 1 1 1
1 0 23.22739792 0 0 0 0 0 0 3.329999924 0 0 0 1 1 0 1 0 0 2 2 2 2 3 2 2 3 4 4 3 2
0 0 58.47671127 1 0 0 0 0 0 2 0 0 0 0 1 0 1 0 0 5 5 5 5 5 5 1 1 1 1 1 1
1 1 42.13424683 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 4 3 5 5 4 4 1 1 1 1 1 1
1 1 44.32054901 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 3 4 4 5 4 4 1 1 1 1 1 1
1 1 23.91780853 0 1 0 0 0 0 2.670000076 0 0 0 1 1 0 1 0 0 4 3 4 5 3 3 3 4 3 3 4 4
1 1 43.60548019 0 1 0 0 0 0 3 0 0 0 0 1 1 0 0 0 4 5 5 4 5 5 3 3 2 3 3 4
1 1 28.35342407 0 1 0 0 0 0 3 0 0 0 0 1 1 0 0 0 4 4 3 3 4 4 3 3 1 1 2 1
1 1 28.59178162 1 0 0 0 0 0 2.329999924 0 0 0 1 1 0 0 1 0 3 3 5 3 4 3 1 1 2 1 1 3
1 0 29.73972511 1 0 0 0 0 0 4.329999924 0 0 0 1 1 0 0 0 1 5 5 5 5 5 5 3 3 3 4 3 4
1 0 29.94246483 0 0 0 0 1 0 2.329999924 0 0 0 1 1 1 0 0 0 2 2 2 3 2 2 1 1 1 1 1 1
1 0 39.46027374 0 0 0 0 0 1 3.329999924 0 0 0 0 1 0 0 0 1 5 5 5 5 5 5 2 3 2 3 1 1
1 0 54.08219147 0 0 0 0 0 1 2.329999924 0 0 0 0 1 1 0 0 0 5 5 5 5 5 5 1 1 1 1 1 1
1 0 44.71232986 0 0 0 0 0 1 3 0 0 0 0 1 0 0 0 1 5 5 5 5 5 5 1 1 1 2 1 1
1 0 31.05753517 0 0 0 1 0 0 3.329999924 0 0 0 0 1 0 1 0 0 4 4 4 4 4 4 1 1 1 1 1 1
1 0 35.47123337 0 0 0 0 0 0 2.670000076 0 0 0 0 1 1 0 0 0 2 2 3 1 2 2 4 3 2 3 3 2
0 0 45.51780701 1 0 0 0 0 0 2.670000076 0 0 0 0 1 0 1 0 0 5 5 4 4 4 5 1 1 1 1 1 1
1 1 53.1479454 0 0 0 0 0 1 4 0 0 0 1 1 0 0 1 0 5 5 5 5 5 5 4 5 5 4 4 5
1 1 28.6109581 1 0 0 0 0 0 4.329999924 0 0 0 0 1 0 0 0 1 5 5 5 5 5 5 4 5 5 5 3 5
1 1 31.81095886 0 1 0 0 0 0 2.670000076 0 0 0 0 1 1 0 0 0 4 4 5 5 3 4 1 1 1 1 1 1
0 1 41.63835526 0 1 0 0 0 0 2.329999924 0 0 0 0 1 1 0 0 0 4 4 5 3 3 4 1 1 1 1 1 1
1 0 49.20000076 0 0 1 0 0 0 1.330000043 0 0 0 0 1 0 0 1 0 5 5 5 5 5 5 1 1 1 1 1 1
0 0 20.42465782 0 0 0 0 1 0 1.330000043 0 0 0 1 1 1 0 0 0 1 1 2 2 2 2 1 1 1 1 1 1
1 0 40.27397156 0 0 0 0 0 0 2.329999924 0 1 0 0 1 0 1 0 0 4 3 3 3 3 5 3 1 1 1 2 2
1 0 27.01095963 0 0 0 0 0 1 3 0 0 0 0 1 0 0 0 1 5 5 4 4 5 5 2 2 3 3 4 2
1 0 40.40821838 0 0 0 0 0 0 3.670000076 0 0 0 0 0 0 1 0 0 5 4 5 4 4 5 1 1 2 2 1 1
1 1 33.44657516 0 1 0 0 0 0 3 0 0 0 0 0 0 1 0 0 4 5 5 5 5 5 1 1 1 1 1 1
0 0 26.74520493 0 0 0 0 0 1 2.670000076 0 0 0 1 1 0 0 1 0 4 5 5 5 4 4 2 1 1 1 1 1
1 0 33.27671051 0 0 0 0 1 0 3 0 0 0 1 1 0 0 1 0 2 3 5 3 2 3 2 3 3 2 4 4
0 0 24.94794464 1 0 0 0 0 0 4 0 0 0 1 1 0 1 0 0 4 4 5 5 5 5 4 5 4 3 4 4
1 1 39.41643906 0 0 0 0 1 0 4.329999924 0 1 0 0 1 0 1 0 0 3 3 3 3 2 4 4 5 4 5 4 4
0 0 36.84657669 0 0 0 1 0 0 3 1 0 0 0 1 0 1 0 0 5 4 4 5 4 3 2 3 2 2 3 3
1 1 36.00547791 0 0 0 0 0 1 2.670000076 0 1 0 0 1 0 0 1 0 5 5 5 5 5 5 1 1 1 1 2 1
1 0 26.79178047 0 0 0 0 0 1 4.670000076 0 0 0 0 1 0 0 1 0 5 5 5 5 5 5 1 1 1 1 1 1
0 0 56.10958862 0 0 0 0 0 1 2.670000076 0 0 0 0 0 0 0 0 1 5 4 4 5 5 4 1 1 1 1 1 1
1 1 35.9753418 0 0 0 0 0 1 3 0 0 0 0 0 0 0 1 0 3 4 4 5 4 4 2 1 1 1 1 1
1 0 37.55068588 0 0 0 1 0 0 3.670000076 0 0 0 0 1 0 1 0 0 3 2 2 3 4 3 1 1 1 1 1 1
0 0 30.50136948 0 0 0 0 0 1 3.329999924 0 1 0 0 1 0 1 0 0 5 5 5 5 5 5 1 1 2 1 1 2
1 1 30.3150692 0 1 0 0 0 0 1.669999957 0 0 0 1 1 0 0 1 0 3 3 3 3 4 4 1 1 1 1 1 1
1 1 26.03835678 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 4 5 5 5 5 3 1 1 1 1 1 1
1 1 56.60821915 0 1 0 0 0 0 1.330000043 0 1 0 0 1 1 0 0 0 4 4 5 5 5 4 1 1 1 1 1 1
0 1 43.81095886 0 0 0 0 0 0 3 0 0 0 0 1 0 1 0 0 1 1 2 2 1 2 3 3 4 3 2 3
1 1 49.86849213 0 1 0 0 0 0 2 0 1 0 0 1 0 0 1 0 5 5 5 5 5 5 1 1 1 1 2 2
0 0 25.57808304 1 0 0 0 0 0 3.329999924 0 0 0 1 0 0 1 0 0 5 5 5 5 5 5 1 1 1 1 1 1
1 0 27.8027401 0 0 0 0 0 0 4 0 0 0 1 0 0 1 0 0 4 3 3 3 4 3 3 2 3 1 3 3
0 0 40.29862976 0 0 0 0 0 1 3.329999924 0 0 0 0 1 0 1 0 0 5 5 5 5 5 5 1 2 2 1 2 1
1 0 47.79999924 1 0 0 0 0 0 4 0 1 0 0 1 0 0 0 1 5 5 5 5 5 5 3 4 4 4 3 1
